Customer_ID,Customer_Name,Email,Phone,Gender,Age,City,State,Customer_Segment,Order_ID,Order_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Payment_Method,Order_Status,Sales_Channel,Rating,Notes
10236,Manish Gowda,manishgowda786@example.com,9837832868,Male,28.0,Jaipur,Rajasthan,Student,ORD-100235,2025-10-28,Webcam,Electronics,1.0,4999.0,0.1,3999.2,Credit Card,Completed,Store,1.0,Customer happy
10237,Pooja Nair,rohitpatel86@example.com,9687386446,Male,39.0,Mumbai,Maharashtra,Student,ORD-100236,2026-01-19,Mouse,Accessories,2.0,3499.0,0.05,6648.1,PayPal,Completed,Mobile App,2.0,Fast delivery
10238,Divya Kumar,divyakumar723@example.com,9694973692,Other,42.0,Bengaluru,Karnataka,Small Business,ORD-100237,2025-02-23,Smartphone,Electronics,3.0,1499.0,0.05,4272.15,PayPal,Cancelled,Store,2.0,Fast delivery
10239,Priya Verma,priyaverma13@example.com,9559138405,Female,36.0,Mysuru,Karnataka,Student,ORD-100238,2025-01-04,Printer,Electronics,4.0,999.0,0.0,3996.0,Debit Card,Completed,Website,2.0,Fast delivery
10240,Pooja Patel,poojapatel926@example.com,9809786356,Female,23.0,Ahmedabad,Gujarat,Student,ORD-100239,2025-05-15,Smartphone,Electronics,3.0,3499.0,0.15,8922.45,Debit Card,Cancelled,Marketplace,3.0,Fast delivery
10241,Sanjay Sharma,sanjaysharma285@example.com,9705855162,Male,27.0,Chennai,Tamil Nadu,Consumer,ORD-100240,2026-05-07,Smartwatch,Wearables,4.0,1999.0,0.05,7596.2,Credit Card,Cancelled,Social Media,4.0,Fast delivery
10242,Pooja Nair,akashsingh713@example.com,9609838807,Other,33.0,Jaipur,Rajasthan,Student,ORD-100241,2025-07-02,Laptop,Electronics,4.0,7999.0,0.15,27196.6,UPI,Completed,Marketplace,1.0,Fast delivery
10243,Akash Bhat,akashbhat469@example.com,9285627380,Male,31.0,Jaipur,Rajasthan,Corporate,ORD-100242,2026-02-14,External HDD,Storage,5.0,999.0,0.0,4995.0,Debit Card,Completed,Marketplace,1.0,Fast delivery
10244,Divya Singh,divyasingh407@example.com,9697391512,Female,53.0,Delhi,Delhi,Small Business,ORD-100243,2024-03-30,External HDD,Storage,3.0,2499.0,0.0,7497.0,UPI,Shipped,Marketplace,1.0,Fast delivery
10245,Isha Mehta,ishamehta590@example.com,9731289471,Other,24.0,Jaipur,Rajasthan,Consumer,ORD-100244,2024-05-31,Tablet,Electronics,1.0,3499.0,0.05,3324.05,Net Banking,Completed,Store,5.0,Customer happy
10246,Divya Reddy,divyareddy48@example.com,9284898049,Female,43.0,Kolkata,West Bengal,Corporate,ORD-100245,2025-04-29,USB Hub,Accessories,4.0,12999.0,0.2,41596.8,Net Banking,Shipped,Marketplace,1.0,Urgent
10247,Amit Rao,amitrao355@example.com,9977661452,Female,37.0,Hyderabad,Telangana,Small Business,ORD-100246,2024-01-21,Laptop,Electronics,4.0,1999.0,0.1,7196.4,Cash,Completed,Mobile App,2.0,Customer happy
10248,Sanjay Shetty,sanjayshetty462@example.com,9326978821,Female,65.0,Pune,Maharashtra,Student,ORD-100247,2024-07-11,Keyboard,Accessories,4.0,12999.0,0.0,51996.0,Net Banking,Cancelled,Website,5.0,Fast delivery
10249,Ananya Patel,ananyapatel881@example.com,9662948033,Other,42.0,Delhi,Tamil Nadu,Corporate,ORD-100248,2026-03-10,Webcam,Storage,5.0,3499.0,0.05,16620.25,Credit Card,Pending,Website,2.0,Good
10250,Sanjay Sharma,sanjaysharma485@example.com,,Female,58.0,Pune,Maharashtra,Small Business,ORD-100249,2026-04-23,Webcam,Accessories,2.0,1999.0,0.1,3598.2,PayPal,Completed,Mobile App,3.0,Urgent
10251,Isha Nair,,9999423880,Female,65.0,Delhi,Delhi,Consumer,ORD-100250,2024-12-18,Smartwatch,Wearables,5.0,7999.0,0.1,35995.5,UPI,Completed,Marketplace,1.0,Fast delivery
10252,Akash Shetty,akashshetty677@example.com,9539705006,Other,19.0,Hyderabad,Telangana,Consumer,ORD-100251,2024-10-02,Monitor,Wearables,2.0,19999.0,0.05,37998.1,Cash,Pending,Mobile App,5.0,Fast delivery
10253,Rahul Singh,rahulsingh926@example.com,9504237434,Female,42.0,Delhi,Tamil Nadu,Small Business,ORD-100252,2025-03-09,External HDD,Storage,3.0,49999.0,0.1,134997.3,Debit Card,Returned,Store,5.0,Fast delivery
10254,Isha Verma,ishaverma672@example.com,9737558411,Other,36.0,Mysuru,Karnataka,Small Business,ORD-100253,2025-07-28,Smartphone,Electronics,1.0,7999.0,0.1,7199.1,UPI,Completed,Marketplace,1.0,Customer happy
10255,Rohit Joshi,rohitjoshi163@example.com,9655439758,Male,21.0,Pune,Maharashtra,Student,ORD-100254,2024-07-11,Keyboard,Accessories,3.0,19999.0,0.1,53997.3,PayPal,Cancelled,Mobile App,1.0,Fast delivery
10256,Meera Reddy,,9714225883,Male,42.0,Chennai,Tamil Nadu,Corporate,ORD-100255,2025-08-20,Tablet,Electronics,4.0,3499.0,0.0,13996.0,PayPal,Shipped,Marketplace,3.0,Fast delivery
10257,Pooja Nair,,9237378973,Other,34.0,Delhi,Delhi,Corporate,ORD-100256,2024-04-09,USB Hub,Accessories,5.0,999.0,0.1,4495.5,Net Banking,Cancelled,Website,2.0,Customer happy
10258,Neha Rao,neharao311@example.com,9597959181,Male,48.0,Chennai,Tamil Nadu,Consumer,ORD-100257,2025-08-22,Tablet,Electronics,3.0,2499.0,0.1,6747.3,PayPal,Shipped,Social Media,5.0,Good
10259,Meera Bhat,meerabhat315@example.com,9543570539,Male,27.0,Hyderabad,Telangana,Corporate,ORD-100258,2025-06-26,Printer,Electronics,1.0,19999.0,0.15,16999.15,Debit Card,Cancelled,Marketplace,5.0,Fast delivery
10260,Vikram Gowda,vikramgowda659@example.com,9162291621,Female,46.0,Delhi,Delhi,Small Business,ORD-100259,2024-11-16,Smartphone,Electronics,4.0,2499.0,0.05,9496.2,Debit Card,Pending,Social Media,2.0,Fast delivery
10261,Arjun Kumar,arjunkumar402@example.com,9105013454,Male,52.0,Mysuru,Karnataka,Corporate,ORD-100260,2025-05-03,Tablet,Electronics,4.0,3499.0,0.15,11896.6,PayPal,Cancelled,Website,3.0,Fast delivery
10262,Nikhil Singh,nikhilsingh720@example.com,9469742752,Female,26.0,Delhi,Karnataka,Consumer,ORD-100261,2024-08-19,USB Hub,Accessories,1.0,19999.0,0.05,18999.05,Credit Card,Shipped,Social Media,3.0,Fast delivery
10263,Arjun Iyer,arjuniyer546@example.com,9462747729,Female,61.0,Bengaluru,Karnataka,Corporate,ORD-100262,2025-09-02,Keyboard,Accessories,3.0,4999.0,0.2,11997.6,UPI,Returned,Store,2.0,Fast delivery
10264,Manish Sharma,manishsharma526@example.com,9281445989,Male,41.0,Hyderabad,Telangana,Consumer,ORD-100263,2025-08-26,Monitor,Electronics,2.0,1499.0,0.0,2998.0,Cash,Cancelled,Social Media,4.0,Good
10265,Isha Sharma,ishasharma464@example.com,9508294370,Male,53.0,Mumbai,Maharashtra,Small Business,ORD-100264,2025-03-02,USB Hub,Wearables,1.0,499.0,0.0,499.0,UPI,Pending,Mobile App,1.0,Customer happy
10266,Divya Joshi,divyajoshi727@example.com,9247278210,Female,24.0,Mumbai,Maharashtra,Consumer,ORD-100265,2025-12-09,USB Hub,Accessories,5.0,1999.0,0.05,9495.25,UPI,Completed,Website,4.0,Fast delivery
10267,Isha Singh,ishasingh174@example.com,9142311558,Other,49.0,Chennai,Tamil Nadu,Corporate,ORD-100266,2024-10-29,Printer,Electronics,2.0,2499.0,0.15,4248.3,Credit Card,Completed,Store,2.0,Fast delivery
10268,Rahul Joshi,rahuljoshi982@example.com,9196725534,Other,22.0,Mumbai,Maharashtra,Consumer,ORD-100267,2024-06-01,Smartphone,Storage,5.0,19999.0,0.15,84995.75,UPI,Pending,Marketplace,3.0,Customer happy
10269,Sanjay Sharma,sanjaysharma703@example.com,9435766697,Female,65.0,Delhi,Maharashtra,Consumer,ORD-100268,2026-03-31,Headphones,Accessories,1.0,1999.0,0.1,1799.1,Credit Card,Completed,Website,2.0,Fast delivery
10270,Ananya Gowda,ananyagowda844@example.com,9467995726,Male,25.0,Pune,Maharashtra,Student,ORD-100269,2025-01-16,Smartwatch,Wearables,5.0,1999.0,0.0,9995.0,Cash,Returned,Store,4.0,Fast delivery
10271,Meera Shetty,meerashetty753@example.com,9162971085,Male,24.0,Kolkata,West Bengal,Student,ORD-100270,2025-12-13,USB Hub,Accessories,2.0,799.0,0.05,1518.1,Net Banking,Pending,Social Media,4.0,Fast delivery
10272,Isha Verma,ishaverma952@example.com,9624117847,Male,44.0,Pune,Maharashtra,Student,ORD-100271,2025-05-09,External HDD,Storage,1.0,19999.0,0.05,18999.05,Credit Card,Completed,Store,3.0,Good
10273,Nikhil Shetty,nikhilshetty545@example.com,9838993835,Other,57.0,Mysuru,Karnataka,Consumer,ORD-100272,2025-06-15,Webcam,Accessories,5.0,1499.0,0.1,6745.5,Cash,Pending,Marketplace,3.0,Fast delivery
10274,Manish Kumar,manishkumar879@example.com,9603895158,Female,28.0,Jaipur,Rajasthan,Consumer,ORD-100273,2025-06-01,External HDD,Storage,1.0,499.0,0.05,474.05,Cash,Cancelled,Website,3.0,Customer happy
10275,Priya Das,priyadas480@example.com,9576944168,Other,46.0,Hyderabad,Telangana,Consumer,ORD-100274,2024-03-21,Printer,Electronics,4.0,3499.0,0.05,13296.2,Cash,Returned,Store,1.0,Urgent
10276,Rahul Patel,rahulpatel855@example.com,9197598351,Other,57.0,Kolkata,West Bengal,Small Business,ORD-100275,2024-01-01,Tablet,Electronics,1.0,7999.0,0.2,6399.2,Net Banking,Shipped,Mobile App,4.0,Customer happy
10277,Kavya Iyer,kavyaiyer644@example.com,9744192644,Female,63.0,Bengaluru,Karnataka,Small Business,ORD-100276,2026-02-24,Monitor,Electronics,4.0,2499.0,0.2,7996.8,PayPal,Returned,Website,1.0,Fast delivery
10278,Neha Sharma,nehasharma728@example.com,9214162630,Male,28.0,Pune,Maharashtra,Student,ORD-100277,2025-01-17,Mouse,Accessories,5.0,7999.0,0.2,31996.0,Credit Card,Returned,Website,3.0,Fast delivery
10279,Kiran Singh,kiransingh356@example.com,9215712585,Female,42.0,Mumbai,Maharashtra,Consumer,ORD-100278,2026-01-03,Tablet,Electronics,2.0,4999.0,0.05,9498.1,Cash,Returned,Social Media,5.0,Fast delivery
10280,Meera Sharma,,9618544245,Other,29.0,Jaipur,Rajasthan,Corporate,ORD-100279,2026-05-08,Webcam,Accessories,1.0,7999.0,0.15,6799.15,PayPal,Pending,Website,4.0,Fast delivery
10281,Isha Mehta,ishamehta790@example.com,9366544373,Female,43.0,Pune,Maharashtra,Small Business,ORD-100280,2025-12-10,Printer,Electronics,4.0,3499.0,0.2,11196.8,UPI,Returned,Mobile App,2.0,Urgent
10282,Isha Rao,isharao232@example.com,9315703009,Male,57.0,Jaipur,Rajasthan,Small Business,ORD-100281,2025-10-09,Keyboard,Accessories,5.0,2499.0,0.2,9996.0,PayPal,Cancelled,Mobile App,2.0,Fast delivery
10283,Shreya Rao,shreyarao606@example.com,9712718094,Female,63.0,Pune,Maharashtra,Student,ORD-100282,2025-05-06,Webcam,Accessories,1.0,2499.0,0.2,1999.2,PayPal,Shipped,Website,4.0,Fast delivery
10284,Rahul Das,,9314643586,Female,28.0,Mumbai,Maharashtra,Small Business,ORD-100283,2025-11-17,Laptop,Electronics,3.0,999.0,0.0,3996.0,PayPal,Cancelled,Mobile App,3.0,Fast delivery
10285,Pooja Singh,poojasingh898@example.com,9825340529,Other,53.0,Jaipur,Rajasthan,Corporate,ORD-100284,2025-09-22,Laptop,Electronics,3.0,4999.0,0.0,14997.0,PayPal,Shipped,Marketplace,2.0,Fast delivery
10286,Pooja Rao,poojarao65@example.com,9113921319,Female,42.0,Bengaluru,Karnataka,Corporate,ORD-100285,2025-07-19,Tablet,Electronics,4.0,3499.0,0.1,12596.4,Net Banking,Returned,Mobile App,3.0,Fast delivery
10287,Akash Das,akashdas709@example.com,9179960473,Male,42.0,Mysuru,Karnataka,Consumer,ORD-100286,2024-06-30,Monitor,Electronics,2.0,1999.0,0.15,3398.3,Cash,Completed,Marketplace,3.0,Fast delivery
10288,Rohit Kumar,rohitkumar736@example.com,9266221352,Male,27.0,Delhi,Delhi,Small Business,ORD-100287,2025-04-22,External HDD,Storage,3.0,499.0,0.1,1347.3,Net Banking,Completed,Social Media,3.0,Urgent
10289,Akash Das,akashdas543@example.com,9173203925,Other,28.0,Pune,Maharashtra,Student,ORD-100288,2024-07-07,Smartphone,Electronics,3.0,7999.0,0.05,22797.15,Net Banking,Shipped,Marketplace,1.0,Customer happy
10290,Neha Bhat,nehabhat233@example.com,9908157894,Male,51.0,Hyderabad,Telangana,Student,ORD-100289,2024-10-27,USB Hub,Accessories,3.0,2499.0,0.1,6747.3,Net Banking,Completed,Website,3.0,Urgent
10291,Neha Bhat,nehabhat947@example.com,9954920307,Male,25.0,Mysuru,Karnataka,Small Business,ORD-100290,2025-01-25,External HDD,Storage,2.0,499.0,0.1,898.2,Net Banking,Cancelled,Website,5.0,Fast delivery
10292,Kavya Das,kavyadas207@example.com,9443933202,Other,23.0,Jaipur,Rajasthan,Consumer,ORD-100291,2025-10-29,Smartwatch,Wearables,4.0,499.0,0.1,1796.4,Debit Card,Shipped,Social Media,1.0,Fast delivery
10293,Arjun Singh,arjunsingh858@example.com,9854564401,Other,45.0,Hyderabad,Telangana,Consumer,ORD-100292,2025-07-04,USB Hub,Accessories,4.0,799.0,0.05,3036.2,Credit Card,Pending,Website,4.0,Fast delivery
10294,Amit Sharma,amitsharma82@example.com,9717361056,Male,34.0,Mumbai,Maharashtra,Corporate,ORD-100293,2025-07-25,Smartphone,Electronics,1.0,999.0,0.1,899.1,Cash,Returned,Store,4.0,Customer happy
10295,Rahul Verma,rahulverma784@example.com,9900958822,Other,20.0,Mumbai,Maharashtra,Consumer,ORD-100294,2024-05-03,Printer,Electronics,1.0,19999.0,0.2,15999.2,UPI,Completed,Mobile App,3.0,Fast delivery
10296,Pooja Mehta,poojamehta686@example.com,9133091814,Female,42.0,Mumbai,Maharashtra,Corporate,ORD-100295,2026-04-21,Keyboard,Accessories,4.0,3499.0,0.15,11896.6,Debit Card,Returned,Social Media,3.0,Fast delivery
10297,Vikram Reddy,vikramreddy52@example.com,9105400747,Other,56.0,Pune,Maharashtra,Student,ORD-100296,2024-05-06,Laptop,Electronics,3.0,7999.0,0.05,22797.15,Credit Card,Shipped,Website,3.0,Fast delivery
10298,Kavya Singh,kavyasingh236@example.com,9762375136,Female,42.0,Kolkata,West Bengal,Consumer,ORD-100297,2024-07-07,USB Hub,Accessories,3.0,999.0,0.05,4745.25,Debit Card,Shipped,Website,5.0,Urgent
10299,Shreya Patel,shreyapatel753@example.com,9723409836,Female,39.0,Chennai,Tamil Nadu,Small Business,ORD-100298,2024-07-21,USB Hub,Accessories,1.0,1999.0,0.0,1999.0,Debit Card,Pending,Website,3.0,Fast delivery
10300,Arjun Bhat,arjunbhat685@example.com,9428216558,Other,42.0,Hyderabad,Telangana,Corporate,ORD-100299,2025-09-23,Mouse,Accessories,4.0,4999.0,0.1,17996.4,Net Banking,Shipped,Store,3.0,Urgent
10301,Ananya Sharma,ananyasharma870@example.com,9485995156,Male,61.0,Delhi,Maharashtra,Small Business,ORD-100300,2024-10-10,Monitor,Electronics,2.0,49999.0,0.15,84998.3,Cash,Returned,Marketplace,3.0,Fast delivery
10302,Pooja Nair,poojanair871@example.com,9401309071,Male,52.0,Jaipur,Rajasthan,Corporate,ORD-100301,2024-03-24,Smartphone,Electronics,2.0,19999.0,0.2,31998.4,UPI,Completed,Website,1.0,Fast delivery
10303,Nikhil Joshi,nikhiljoshi938@example.com,9139359410,Other,34.0,Bengaluru,Karnataka,Student,ORD-100302,2024-08-05,External HDD,Storage,5.0,3499.0,0.2,13996.0,PayPal,Pending,Store,4.0,Fast delivery
10304,Akash Rao,akashrao416@example.com,9490697670,Female,18.0,Chennai,Tamil Nadu,Corporate,ORD-100303,2024-04-02,Headphones,Accessories,4.0,7999.0,0.2,25596.8,Net Banking,Pending,Social Media,2.0,Urgent
10305,Ananya Kumar,ananyakumar51@example.com,9334955233,Male,32.0,Mysuru,Karnataka,Consumer,ORD-100304,2025-01-02,External HDD,Storage,2.0,49999.0,0.15,84998.3,UPI,Cancelled,Mobile App,1.0,Fast delivery
10306,Kiran Das,kirandas674@example.com,9447968711,Male,42.0,Pune,Maharashtra,Small Business,ORD-100305,2024-02-10,Webcam,Storage,4.0,4999.0,0.0,19996.0,PayPal,Cancelled,Social Media,5.0,Fast delivery
10307,Pooja Nair,ananyaverma267@example.com,9504079950,Male,51.0,Kolkata,West Bengal,Student,ORD-100306,2025-06-13,Mouse,Accessories,5.0,19999.0,0.0,99995.0,UPI,Cancelled,Mobile App,4.0,Fast delivery
10308,Rahul Das,rahuldas668@example.com,9401516912,Male,27.0,Delhi,Delhi,Corporate,ORD-100307,2025-06-10,Webcam,Wearables,2.0,1499.0,0.0,2998.0,Debit Card,Cancelled,Social Media,1.0,Fast delivery
10309,Neha Verma,nehaverma225@example.com,9734356903,Male,59.0,Pune,Maharashtra,Student,ORD-100308,2025-05-05,Webcam,Accessories,1.0,4999.0,0.15,4249.15,Credit Card,Pending,Website,2.0,Fast delivery
10310,Akash Kumar,akashkumar67@example.com,9278607682,Male,29.0,Delhi,Delhi,Student,ORD-100309,2024-05-30,USB Hub,Storage,5.0,499.0,0.2,1996.0,Net Banking,Shipped,Website,3.0,Good
10311,Kiran Nair,kirannair430@example.com,9745145663,Male,55.0,Mysuru,Karnataka,Corporate,ORD-100310,2026-04-30,Smartwatch,Wearables,4.0,999.0,0.05,3796.2,Net Banking,Shipped,Store,2.0,Fast delivery
10312,Amit Bhat,amitbhat404@example.com,9241962842,Male,19.0,Ahmedabad,Gujarat,Corporate,ORD-100311,2025-01-22,External HDD,Storage,5.0,799.0,0.05,3795.25,Net Banking,Shipped,Marketplace,2.0,Fast delivery
10313,Sneha Kumar,snehakumar780@example.com,9226182283,Female,48.0,Ahmedabad,Gujarat,Corporate,ORD-100312,2025-05-30,External HDD,Storage,5.0,499.0,0.2,1996.0,Net Banking,Shipped,Website,4.0,Fast delivery
10314,Divya Gowda,divyagowda503@example.com,9947778851,Female,40.0,Bengaluru,Karnataka,Consumer,ORD-100313,2026-04-01,Webcam,Accessories,5.0,3499.0,0.05,16620.25,Cash,Pending,Store,4.0,Fast delivery
10315,Neha Bhat,nehabhat203@example.com,9105872776,Male,65.0,Mumbai,Maharashtra,Consumer,ORD-100314,2024-09-20,Keyboard,Accessories,5.0,7999.0,0.15,33995.75,Net Banking,Shipped,Marketplace,5.0,Good
10316,Manish Joshi,manishjoshi168@example.com,9557490881,Other,55.0,Hyderabad,Telangana,Small Business,ORD-100315,2024-04-19,Webcam,Accessories,3.0,3499.0,0.1,9447.3,UPI,Shipped,Marketplace,5.0,Customer happy
10317,Isha Reddy,ishareddy193@example.com,9497513146,Other,53.0,Kolkata,West Bengal,Student,ORD-100316,2025-05-09,Monitor,Electronics,4.0,7999.0,0.2,25596.8,UPI,Cancelled,Social Media,3.0,Fast delivery
10318,Manish Rao,manishrao811@example.com,9850879936,Male,24.0,Delhi,Delhi,Corporate,ORD-100317,2025-04-02,USB Hub,Accessories,1.0,49999.0,0.05,47499.05,Net Banking,Returned,Store,5.0,Fast delivery
10319,Priya Kumar,priyakumar958@example.com,9744508634,Female,23.0,Kolkata,West Bengal,Consumer,ORD-100318,2025-04-27,USB Hub,Accessories,1.0,799.0,0.05,759.05,UPI,Pending,Store,1.0,Fast delivery
10320,Priya Rao,priyarao738@example.com,9741531280,Male,29.0,Kolkata,West Bengal,Student,ORD-100319,2024-10-20,Tablet,Electronics,5.0,19999.0,0.2,79996.0,Cash,Completed,Mobile App,5.0,Customer happy
10321,Kiran Sharma,kiransharma183@example.com,9823728171,Male,41.0,Mysuru,Karnataka,Corporate,ORD-100320,2025-09-21,Printer,Electronics,5.0,49999.0,0.05,237495.25,PayPal,Completed,Mobile App,1.0,Fast delivery
10322,Manish Gowda,manishgowda764@example.com,9855508288,Male,23.0,Kolkata,West Bengal,Small Business,ORD-100321,2024-01-16,Tablet,Electronics,5.0,3499.0,0.2,5996.0,PayPal,Shipped,Social Media,3.0,Customer happy
10323,Rohit Singh,rohitsingh277@example.com,9287942172,Female,50.0,Mysuru,Karnataka,Consumer,ORD-100322,2024-01-05,Monitor,Electronics,4.0,3499.0,0.2,11196.8,Net Banking,Completed,Social Media,3.0,Customer happy
10324,Sneha Shetty,snehashetty463@example.com,9504886868,Other,48.0,Jaipur,Rajasthan,Corporate,ORD-100323,2025-12-11,Keyboard,Accessories,5.0,12999.0,0.1,58495.5,UPI,Returned,Marketplace,5.0,Fast delivery
10325,Rahul Nair,rahulnair728@example.com,9346885603,Female,44.0,Mumbai,Maharashtra,Small Business,ORD-100324,2025-11-24,Keyboard,Accessories,1.0,3499.0,0.05,3324.05,Net Banking,Shipped,Store,3.0,Fast delivery
10326,Pooja Patel,poojapatel497@example.com,9437018334,Female,31.0,Kolkata,West Bengal,Small Business,ORD-100325,2024-07-01,USB Hub,Accessories,3.0,799.0,0.2,1917.6,Debit Card,Pending,Marketplace,2.0,Fast delivery
10327,Neha Iyer,nehaiyer643@example.com,9482281482,Male,24.0,Chennai,Tamil Nadu,Consumer,ORD-100326,2026-05-06,Monitor,Electronics,2.0,1499.0,0.05,2848.1,Credit Card,Returned,Social Media,1.0,Fast delivery
10328,Shreya Sharma,shreyasharma899@example.com,9394992351,Female,29.0,Ahmedabad,Gujarat,Small Business,ORD-100327,2025-08-11,Mouse,Accessories,5.0,2499.0,0.15,10620.75,Credit Card,Pending,Social Media,2.0,Good
10329,Nikhil Shetty,nikhilshetty413@example.com,9836950507,Male,47.0,Kolkata,West Bengal,Consumer,ORD-100328,2024-12-21,Smartwatch,Wearables,5.0,499.0,0.2,1996.0,PayPal,Shipped,Marketplace,3.0,Fast delivery
10330,Rahul Sharma,rahulsharma637@example.com,9378851582,Male,53.0,Hyderabad,Telangana,Small Business,ORD-100329,2025-01-05,Tablet,Electronics,5.0,799.0,0.1,3595.5,Credit Card,Cancelled,Marketplace,5.0,Customer happy
10331,Kavya Kumar,kavyakumar884@example.com,9530133026,Female,46.0,Ahmedabad,Gujarat,Corporate,ORD-100330,2025-01-08,Tablet,Electronics,2.0,3499.0,0.1,6298.2,Net Banking,Pending,Social Media,2.0,Fast delivery
10332,Sneha Rao,sneharao159@example.com,9959033676,Other,27.0,Chennai,Tamil Nadu,Student,ORD-100331,2024-07-19,Monitor,Electronics,5.0,3499.0,0.15,14870.75,Credit Card,Pending,Marketplace,4.0,Fast delivery
10333,Nikhil Das,nikhildas591@example.com,9151227475,Female,24.0,Pune,Maharashtra,Corporate,ORD-100332,2026-05-29,Smartwatch,Wearables,3.0,1999.0,0.2,4797.6,Credit Card,Pending,Store,4.0,Fast delivery
10334,Sneha Nair,snehanair964@example.com,9969747935,Female,40.0,Pune,Maharashtra,Consumer,ORD-100333,2025-07-24,Keyboard,Accessories,3.0,2499.0,0.2,5997.6,Cash,Completed,Store,5.0,Fast delivery
10335,Akash Mehta,akashmehta532@example.com,9623442423,Other,46.0,Jaipur,Rajasthan,Consumer,ORD-100334,2025-11-20,Headphones,Accessories,3.0,2499.0,0.1,6747.3,Cash,Shipped,Store,4.0,Fast delivery
10336,Vikram Iyer,vikramiyer424@example.com,9176605123,Male,28.0,Delhi,Delhi,Small Business,ORD-100335,2025-08-08,USB Hub,Accessories,3.0,3499.0,0.2,8397.6,Credit Card,Cancelled,Store,3.0,Fast delivery
10337,Rohit Mehta,rohitmehta998@example.com,9583493761,Female,28.0,Kolkata,West Bengal,Corporate,ORD-100336,2025-06-17,Keyboard,Accessories,4.0,2499.0,0.2,7996.8,Credit Card,Pending,Mobile App,3.0,Fast delivery
10338,Arjun Singh,arjunsingh494@example.com,9688876249,Male,19.0,Delhi,Delhi,Student,ORD-100337,2026-06-18,Tablet,Electronics,1.0,799.0,0.0,799.0,Net Banking,Completed,Website,3.0,Fast delivery
10339,Vikram Patel,vikrampatel651@example.com,9235733540,Male,51.0,Kolkata,West Bengal,Corporate,ORD-100338,2025-03-29,Keyboard,Accessories,5.0,1499.0,0.1,6745.5,Credit Card,Completed,Store,3.0,Fast delivery
10340,Meera Nair,meeranair562@example.com,9290091645,Other,56.0,Jaipur,Rajasthan,Student,ORD-100339,2025-12-15,Keyboard,Accessories,5.0,4999.0,0.1,22495.5,PayPal,Shipped,Marketplace,5.0,Fast delivery
10341,Shreya Reddy,shreyareddy325@example.com,,Female,34.0,Pune,Maharashtra,Corporate,ORD-100340,2025-03-28,Smartwatch,Electronics,5.0,1499.0,0.0,7495.0,UPI,Completed,Website,5.0,Fast delivery
10342,Vikram Gowda,vikramgowda498@example.com,9421704344,Male,45.0,Chennai,Tamil Nadu,Small Business,ORD-100341,2026-02-12,Smartwatch,Accessories,5.0,499.0,0.15,2120.75,Net Banking,Pending,Website,5.0,Customer happy
10343,Kiran Verma,kiranverma764@example.com,9793627337,Female,42.0,Jaipur,Rajasthan,Corporate,ORD-100342,2026-01-02,Tablet,Electronics,4.0,1499.0,0.05,5696.2,UPI,Completed,Marketplace,2.0,Fast delivery
10344,Isha Shetty,ishashetty883@example.com,9173512612,Male,26.0,Chennai,Tamil Nadu,Student,ORD-100343,2024-07-11,Keyboard,Accessories,5.0,1999.0,0.15,8495.75,Credit Card,Returned,Social Media,4.0,Customer happy
10345,Isha Nair,ishanair32@example.com,9299648970,Male,36.0,Hyderabad,Telangana,Student,ORD-100344,2025-07-01,Mouse,Wearables,1.0,999.0,0.0,999.0,Debit Card,Returned,Website,2.0,Good
10346,Vikram Sharma,vikramsharma828@example.com,9635148365,Female,47.0,Ahmedabad,Gujarat,Consumer,ORD-100345,2026-03-15,Monitor,Electronics,3.0,3499.0,0.1,9447.3,UPI,Completed,Mobile App,1.0,Customer happy
10347,Manish Patel,manishpatel400@example.com,9989328868,Male,25.0,Jaipur,Rajasthan,Corporate,ORD-100346,2026-04-16,Smartwatch,Wearables,2.0,3499.0,0.1,2698.2,Cash,Pending,Mobile App,1.0,Fast delivery
10348,Sanjay Rao,,9435124877,Female,28.0,Mumbai,Maharashtra,Consumer,ORD-100347,2025-11-28,Printer,Electronics,2.0,4999.0,0.15,8498.3,PayPal,Shipped,Website,1.0,Customer happy
10349,Meera Joshi,meerajoshi251@example.com,9779580831,Female,38.0,Chennai,Tamil Nadu,Consumer,ORD-100348,2024-04-25,Monitor,Accessories,3.0,499.0,0.05,1422.15,Credit Card,Cancelled,Social Media,3.0,Urgent
10350,Neha Sharma,nehasharma390@example.com,9927636977,Male,33.0,Bengaluru,Karnataka,Corporate,ORD-100349,2024-06-07,External HDD,Storage,4.0,49999.0,0.2,159996.8,Cash,Completed,Social Media,3.0,Fast delivery
10351,Priya Sharma,priyasharma119@example.com,9235106204,Female,42.0,Pune,Maharashtra,Small Business,ORD-100350,2026-03-21,USB Hub,Accessories,2.0,49999.0,0.2,79998.4,Net Banking,Cancelled,Marketplace,2.0,Good
10352,Manish Gowda,manishgowda311@example.com,9682756272,Other,49.0,Delhi,Delhi,Corporate,ORD-100351,2025-07-26,Keyboard,Accessories,1.0,4999.0,0.15,4249.15,Credit Card,Returned,Social Media,3.0,Customer happy
10353,Sanjay Reddy,sanjayreddy470@example.com,9417476097,Female,52.0,Mysuru,Karnataka,Small Business,ORD-100352,2024-06-07,Printer,Electronics,2.0,799.0,0.2,1278.4,Cash,Completed,Social Media,4.0,Fast delivery
