Employee_ID,Employee_Name,Email,Phone,Gender,Date_of_Birth,Age,Department,Job_Title,Employment_Type,Joining_Date,Location,Education,Experience_Years,Annual_Salary,Bonus,Performance_Rating,Manager,Employee_Status,Marital_Status,Leave_Days,Job_Satisfaction,Overtime_Hours,Notes
51169, Vivek Rao,vivek.rao75@company.com,9488195150,Male,2005-12-24,52,it,Support Specialist,Contract,2023-10-28 00:00:00,Hyderabad,Master's,0.8,897383,134607.45,Needs Improvement,mEERA nAIR,Resigned,Divorced,1,3,0.0,Good performer
50793,Priya Mehta, priya.mehta20@company.com,9849553611,Other,1978-12-22,41,Customer Support,Sales Executive,Part Time,2021-11-08 00:00:00,Pune,Master's,1.4,1188437,0.0,Average,Vikram Singh,On Leave,Married,14,5,7.0,Needs training
50842,Arjun Nair,arjun.nair61@company.com,9837313022,Female,1999-09-24,63,Procurement,Operations Executive,Part Time,2025-11-02 00:00:00,Hyderabad,Bachelor's,2.1,1448007,289601.4,Average,Meera Nair,Active,Married,,1,39.0,
50195, ,vivek.patel67@company.com,98765ABCDE,Male,1979-12-01,64,Marketing,Account Executive,Full Time,2024-10-25 00:00:00,Kolkata,Master's,12.2,1968380,393676.0,Needs Improvement,Anil Kumar,aCTIVE,Married,8,5,45.0,Needs training
50056,Ananya Rao,,9892913727,Female,1988-08-27,31,Procurement,Financial Analyst,Contract,2024-02-28 00:00:00,Gurugram,diploma,17.1,848461,67876.88,AVG,Vikram Singh,Inactive,Single,12,5,38.0,
50185,Pooja Sharma,pooja.sharma29@company.com,,Male,1972-07-25,22,Marketing,Data Analyst,Contract,2019-12-18 00:00:00,Chennai,Diploma,13.6,2096418,419283.6,Needs Improvement,Anil Kumar,Active,Married,18,4,13.0,
51025,Amit Patel,amit.patel12@company.com,9547838427,Other,1973-10-13,65,Hr,Account Executive,contract,2019-05-21 00:00:00,Hyderabad,PhD,3.4,1361069,-5000,Needs Improvement, PRIYA SHARMA ,Resigned,Divorced,17,4,21.0,Needs training
50483,Manish Reddy,manish.reddy46@company.com,9527239096,Male,1969-08-20,34,Sales,Sales Executive,Full Time,2019-12-08 00:00:00,Mysuru,Master's,11.4,1682484,84124.2,Good,Rahul Rao,Inactive,Married,3,2,13.0,Fast learner
50873,Ananya Rao,ananya.rao25@company.com,9468749094,Female,1968-07-05,55,Procurement,Software Engineer,Intern,2019-07-16 00:00:00,MYSURU, Master's ,15.8,1221794,183269.1,Excellent,Meera Nair,Resigned,Divorced,5,2,36.0,
50295,Manish Gowda,manish.gowda20@company.com,9463763084,Male,1992-05-22,56,HR,HR Executive,Part Time,2023-12-07 00:00:00,Delhi,Diploma,50,536062,80409.3,Good,Priya Sharma,Active,Married,5,4,11.0,
51190,Shreya Verma,shreya.verma51@company.com,9906682929,Female,1999-02-10,64,Marketing,Software Engineer,contractual,2022-07-08 00:00:00,Bengaluru,PhD,15.5,1832392,91619.6,good,Rahul Rao,Inactive,Single,18,,1.0,
50261,Amit Patel,amit.patel52@company.com,9630214228,Male,1988-04-16,54,Sales,Sales Executive,Full Time,2024-10-28 00:00:00,Kolkata,PhD,14.2,2157157,431431.4,Good,Anil Kumar,On Leave,Single,11,1,14.0,
50444,Amit Rao,amit.rao52@company.com,9508483848,Female,1986-05-22,52,Marketing,Account Executive,Part Time,2019-05-31 00:00:00, Mysuru ,PhD,6.7,476871,47687.1,Needs Improvement,Rahul Rao,Resigned,Single,25,1,10.0,Good performer
50812,iSHA rEDDY,isha.reddy27@company.com,9254342033,Male,1965-06-06,63,Finance,Financial Analyst,Contract,2024-05-15 00:00:00,PUNE,,10.9,1584711,237706.65,Average,Priya Sharma,Resigned,Married,17,5,18.0,Good performer
50844,Kiran Patel,kiran.patel70@company.com,9844512670,Female,1981-08-19,18,Finance,sOFTWARE eNGINEER,Full Time,2024-05-26 00:00:00,Hyderabad, Bachelor's,-2,891214,89121.4,Needs Improvement,Priya Sharma,Inactive,single,17,6,20.0,
50286,Kiran Singh,kiran.singh46@company.com  ,9552566167, FEMALE ,1997-01-08,26,HR,Software  Engineer,Part Time,2024-07-29 00:00:00,Delhi,Diploma,0.7,683412,68341.2,Needs Improvement,Meera Nair,On Leave,Married,9,2,7.0,Needs training
50583,Akash Reddy,akash.reddy87@company.com,9737694903,Other,1984-04-17,32,Finance  ,Operations Executive,Contract,2026-04-26 00:00:00,Mumbai, Master's ,14.3,2109188,168735.04,Excellent,Sneha Patel,On Leave,Divorced,30,5,40.0,Good performer
50982, ,priya.nair90@company.com,9645735702,Other,1999-06-22,34,Operations,Data Analyst,Intern,2019-03-13 00:00:00,Mumbai,Master's,2.3,1132420,90593.6,Good,Sneha Patel,ACTIVE,Divorced,29,3,twenty,Good performer
51198,Vivek Mehta,vivek.mehta3@company.com,9879692345,fEMALE,1972-09-30,,Finance,HR Executive,Full Time,2019-10-07 00:00:00,Chennai,Master's,3.0,1570730,235609.5,Good,Meera Nair,Resigned,Married,13,2,2.0,Needs training
50310,Ananya Rao,ananya.rao40@company.com,9223026346,Male,1993-08-16,18,IT,Software Engineer,Part Time,2021-12-24 00:00:00,Mumbai,Master's,17.4,1033243,154986.45,Needs Improvement,Vikram Singh,Resigned, Divorced,25,5,35.0,Good performer
50586,Rahul Mehta,rahul.mehta13@company.com,9332896316,Male,1975-08-30,64,CUSTOMER SUPPORT,Data Analyst,Part Time,2021-12-30 00:00:00,Bengaluru,,1.9,1474958,221243.7,Excellent,Sneha Patel,Active,Single,,4,22.0,Fast learner
50508,Akash Das,akash.das91@company.com,9119930853,Male,2001-10-28,35,Customer Support,HR Executive,Intern,2025-05-29 00:00:00,Mysuru,PhD,17.5,1959250,0.0,Excellent,Meera Nair,Inactive,Divorced,22,5,7.0,
51163,Pooja Singh,pooja.singh94@company.com,9149415140,Female,1999-02-22,37,Procurement,Software Engineer,Intern,2023-03-14 00:00:00,Mysuru,Diploma,14.7,732808,0.0,Average,Sneha Patel,On Leave,Married,33,4,22.0,
50038,Manish Gowda,manish.gowda83@company.com,9959197729,F,1990-04-26,47,hr,Business Analyst,Full Time,2020-03-21 00:00:00,Delhi,Diploma,2.4,1049991,0.0,Needs Improvement,Anil Kumar, Inactive,Divorced,16,0,2.0,
51097,Kavya Kumar,kavya.kumar65@company.com,9696407717,Male,1984-06-30,40,Sales,HR Executive,Full Time,2019-08-29 00:00:00,Kolkata,Master's,6.1,1491183,298236.6,Needs Improvement,Rahul Rao,Inactive,Divorced,25,5,33.0,
50322,Pooja Kumar,pooja.kumar40@company.com,9972058303,FEMALE,1995-11-20,41,Finance,aCCOUNT eXECUTIVE,Intern,2019-12-01 00:00:00,Mysuru,Diploma,11.5,,54114.2,needs improvement,Priya Sharma,Active,Married,13,3,16.0,Needs training
50283,Arjun Sharma,arjun.sharma38@company.com,9220176664,,1989-06-03,49, pROCUREMENT ,hr eXECUTIVE,Full Time,2021-03-21 00:00:00,noida,Master's,14.3,304259,30425.9,Needs Improvement,Anil Kumar,On Leave,Married,25,2,16.0,
50015,Nikhil Rao,,9867910823,Female,2007-06-26,19,IT,Software Engineer,Contract,2022-12-30 00:00:00,Mumbai,Diploma,13.8,360860,28868.8,Excellent,Vikram Singh,On Leave,Single,35,1,-5,Fast learner
50368,Arjun Joshi  ,arjun.joshi15@company.com,9497764351,mALE,1987-12-02,unknown,Sales,software engineer,Fulltime,2026-03-29 00:00:00,Pune,Master's,5.3,1998700,99935.0,Average,Priya Sharma, Active, Single ,35,4,18.0,
50920,Amit Gowda,amit.gowda4@company.com,9731957618,Male,2007-03-28,56,Customer Support,Financial Analyst,Intern,2026-06-19 00:00:00,mYSURU,master,15.1,376795,56519.25,Good,Anil Kumar,Inactive,Single,21,1,20.0,
51062,ROHIT SINGH,rohit.singh34@company.com,9660668651,Male,1974-01-17,20,Operations,Data Analyst,full-time,2023-06-28 00:00:00,Noida,Bachelor's,5.6,1683013,0.0,Excellent,Meera Nair, ,Divorced,12,2,18.0,
51159,Rohit Rao,rohit.rao26@company.com,9590148787,MALE,2004-10-10,22,Customer Support,Software Engineer, Contract,2024-01-01 00:00:00,Kolkata,PhD,9.6,1776548,142123.84,Excellent,Meera Nair,Resigned,divorce,18,2,30.0,
51046,KIRAN PATEL,kiran.patel33@company.com,9950945727,Female,1975-01-19,47,Finance,HR Executive,Contract,2024-05-15 00:00:00,Mysuru,Bachelor's,1.1,1273317,63665.85,Good,rahul rao,Resigned,Married,13,3,21.0,
50968,Amit Reddy,amit.reddy21@company,9351050438,Female,2002-04-04,47,HR,Data Analyst,Full Time,2020-11-18 00:00:00,Mysuru,Diploma,6.5,1273799,101903.92,Needs Improvement,Meera Nair,Inactive,Married,5,5,32.0,
50315,Neha Singh,neha.singh94@company.com,9934063537,Other,1972-07-25,45,Marketing,Software Engineer,Full Time,2026-02-13 00:00:00,Bengaluru,Diploma,0.8,25000000,69673.15,Excellent,Rahul Rao,On Leave,Single,30,3,31.0,
51164,Akash Verma,akash.verma59@company.com,9239796006,Female,1974-06-10,19,it,HR Executive,Full Time,2023-08-28 00:00:00,Mysuru,Master's,3.8,1669538,133563.04,Needs Improvement,Anil Kumar,Active,Divorced,10,4,4.0,
50710,Neha Sharma,neha.sharma90@company.com,9630392193,Male,1997-03-16,57,HR,Business Analyst,Full Time,2025-08-13 00:00:00,Mysuru,PhD,10.2,1018730,0.0,Needs Improvement,Vikram Singh,Active,Single,14,4,18.0,Good performer
50009,Amit Sharma,amit.sharma88@company.com,9426065024,Female,1987-11-24,,Marketing,Support Specialist,Intern,2024-05-03 00:00:00,Mysuru,Master's,2.8,927362,139104.3,Good,sneha patel,On Leave,Married,14,1,35.0,
50182,Amit Verma,amit.verma35@company.com,9573993335,Other,1980-04-20,20,IT,Software Engineer,Contract,2022-09-03 00:00:00,Hyderabad,Master's,9.7,1667830,83391.5,Excellent,Vikram Singh,On Leave,Single,27,3,19.0,Good performer
50361,Akash Reddy,akash.reddy84@company.com,9360521065,Other,1975-01-20,31,it,Data Analyst,Full Time,2020-05-26 00:00:00,Mysuru,Diploma,9.8,729343,0.0,Average,vikram singh,Inactive,Married,29,4,35.0,Good performer
50223,Manish Nair,manish.nair13@company.com,9492712344,Male,1978-04-04,43,HR,Software Engineer,Part Time,2020-07-07 00:00:00,Hyderabad,Bachelor's,13.8,501496,,Needs Improvement,Vikram Singh,On Leave,Single,30,2,31.0,Needs training
50554,Pooja Gowda,pooja.gowda86@company.com,9379258094,Other,1966-12-01,63, Operations,HR Executive,Contract,2024-08-12 00:00:00,Delhi,Bachelor's  ,1.9,904152,45207.6,Excellent,Vikram Singh,Inactive,Married,24,1,29.0,Fast learner
50441,Rohit Sharma,rohit.sharma3@company.com,9473678550,Male  ,1972-08-29,38,,HR Executive,Contract,2026-05-11 00:00:00,Hyderabad,Master's,12.9,1925719,192571.9,Excellent,vikram singh,resigned,Divorced,15,3,4.0,Needs training
51076,Rohit Gowda,rohit.gowda56@company.com,9277589723,Female,1991-10-23,50,Finance, Business Analyst,pART tIME,2023-03-11 00:00:00,,Master's,5.2,1948109,292216.35,Needs  Improvement,Rahul Rao,On Leave,Married,6,1,43.0,Fast learner
50512,Shreya Joshi,shreya.joshi73@company.com,9339613226,Male,1965-03-03,36,Sales,Business Analyst,Full Time,2024-05-06 00:00:00,Gurugram,Master's,17.0,426629,63994.35,Excellent, Sneha Patel ,ON LEAVE,sINGLE,13,3,43.0,
50381,Rohit Das,rohit.das64@company.com,9200449031,Other,1995-10-19,30, Operations,Operations Executive,Contract,2025-08-31 00:00:00,Gurugram,Diploma,14.9,1121417,56070.85,Good,Rahul Rao,Inactive,Divorced,3,3,11.0,
50231,Kiran Patel,kiran.patel32@company.com,9608813411,female,2004-10-22,20,Finance,hr executive,Part Time,2025-02-24 00:00:00,Delhi,Bachelor's,16.5,1618532,0.0,Excellent,Sneha Patel,Resigned,Married,16,4,11.0,
50113,Pooja Rao,pooja.rao40@company.com,9988476712,,1972-10-04,25,IT,HR Executive,Part Time,2024-10-30 00:00:00,Pune,Bachelor's,15.9,575170,86275.5,Good,vIKRAM sINGH,INACTIVE,Divorced,-2,5,21.0,
50849,Sanjay Sharma,sanjay.sharma31@company.com,9765986960,Male,1969-01-09,50,Customer Support,Financial Analyst,Part Time,2023-11-05 00:00:00,Kolkata,PhD,15.6,1306649,261329.8,Excellent,Sneha Patel,Inactive,Divorced,17,1,5.0,
50778,Rohit Das,rohit.das96@company.com,9219207682, Female ,1982-02-08,42,Operations,Data Analyst,Part Time,2022-02-04 00:00:00,Noida,Bachelor's,10.0,1981022,0.0,Excellent,Anil Kumar,Inactive,Single,10,3,20.0,Needs training
50967,Arjun Rao,arjun.rao77@company.com,+91-9770536744,Female,1976-03-10,35 years,Human Resources,fINANCIAL aNALYST,,2022-11-29 00:00:00,Kolkata,Diploma,0.6,899199,179839.8,Excellent,Meera Nair,On Leave,Divorced,31,3,2.0,Fast learner
50154, Rohit Verma,rohit.verma52@company.com,9391938936,Other,1969-08-14,65,Marketing,Sales Executive,Part Time,2022-10-24 00:00:00,CHENNAI,Bachelor's,8.5,1452146,0.0,Good,Priya Sharma,Active, Divorced ,21,4,40.0,
50488,Ananya Gowda,ananya.gowda96@company.com,9669843954,Male,2008-09-30,,Marketing,Operations Executive,Full Time,2024-11-26 00:00:00,Gurugram,Master's,10.8,1118746,223749.2,Average,Priya Sharma,Resigned, Single ,15,3,21.0,
50123,Isha Nair,isha.nair20@company.com,9536905545,Male,1985-01-21,41,Marketing,Business Analyst,Contract,2023-01-09 00:00:00,Gurugram,Master's,,1626226,81311.3,Excellent,sneha patel,Resigned  ,Single,6,2,5.0,
50814,Amit Rao,amit.rao27@company.com,9935883347,Other,2006-10-22,54,Procurement,Operations Executive,Part Time,2024-09-18 00:00:00,Bengaluru, Bachelor's ,-2,1793183,358636.6,Needs Improvement,Sneha Patel,Inactive,Divorced,19,3,27.0,Needs training
50965,Rahul Nair,rahul.nair96@company.com,9967586004,Male,1997-09-15,45,Customer Support,Financial Analyst,Contract,2019-09-13 00:00:00,Chennai,BACHELOR'S,6.2,805435,64434.8,Needs Improvement  ,Rahul Rao,On Leave,Divorced,8,2,21.0,Needs training
50613,aNANYA rEDDY,ananya.reddy80@company.com,9106388483,F,1998-07-02,39,Marketing,SOFTWARE ENGINEER,Full Time,2020-10-07 00:00:00,gURUGRAM,Bachelor's,16.6,565902,84885.3,Excellent,Rahul Rao,On Leave,Divorced,16,1,3.0,
50681,Ananya Reddy, ananya.reddy98@company.com ,9613184397,Male,2002-07-24,54,IT,Operations Executive,full-time,2026-02-27 00:00:00,Pune,Diploma,4.4,1441696,"₹72,084", Needs Improvement ,Sneha Patel,Resigned,Single,31,4,10.0,
50096, ,meera.kumar63@company.com,9415795282,mALE,1992-08-16,39,Customer Support,Software Engineer,,2021-01-11 00:00:00,MYSURU,Master's,8.5,357490,35749.0,Needs Improvement,pRIYA sHARMA,On Leave,Married,9,4,2.0,
50955,Shreya Mehta,shreya.mehta88@company.com,12345,Male,2004-08-04,60,Sales,Support Specialist,Intern,2023-10-13 00:00:00,Hyderabad,Master's,12.8,826024,66081.92,Excellent,mEERA nAIR,Inactive,Married,22,3,,Good performer
50815,Rohit Patel,rohit.patel98@company.com,9990428241,Other,1977-07-10,37,Sales,Account Executive,Full Time,2021-07-30 00:00:00,Mysuru,Master's,16.6,858127,0.0,Excellent,rahul rao,On Leave,Married,32,1,,
50679,Arjun Kumar,arjun.kumar99@company.com,9701761298,Male,1990-09-08,54,Customer Support,Operations Executive,Full Time,2024-05-21 00:00:00,Kolkata,PhD,17.7,1459346,116747.68,average,Sneha Patel,Resigned,dIVORCED,28,2,2.0,
50145,Rahul Joshi,rahul.joshi67@company.com,9933863511,Male,1979-10-27,35,Sales  ,Account Executive,Part Time,2024-06-23 00:00:00,Mysuru,Diploma,10 ,352797,-5000,Average,Vikram Singh,Active,SINGLE,6,5,0.0,
50385,Divya Nair,divya.nair41@company.com,9980014810,Male,2002-10-16,53,operations,HR Executive,Full Time,2022-10-14 00:00:00,Noida,Diploma,17.3,774457,154891.4,Needs  Improvement,Vikram Singh,Active,Married,22,2,35.0,
50671,Manish Mehta,manish.mehta34@company.com,9564547722,Female,1987-07-03,49,HR,Marketing Analyst,Intern,2022-08-06 00:00:00,Mumbai,Bachelor's,15.4,889522,0.0,average,Meera Nair,Resigned,Divorced,20,3,0.0,Fast learner
50347,Kiran Verma,kiran.verma9@company.com,9776121909,Other,1968-06-08,58,HR,Data Analyst,Contract,2020-03-14 00:00:00,Kolkata,Bachelor's,1.3,1039498,155924.7,Good,Priya Sharma,Inactive,Married,27,4,10.0,
50332,Arjun Gowda,,9767109106,Female,2008-05-14,52,Procurement,Software  Engineer,full time,2024-09-15 00:00:00,Noida,,2.5,1660721,332144.2,Excellent,Rahul Rao,rESIGNED, Single,2,4,33.0,Needs training
50707,vIVEK kUMAR,vivek.kumar69@company.com,9513417424,Male,1973-08-04,53,Procurement,HR Executive,Full Time,2022-02-19 00:00:00,Chennai,PhD,10.3,1414615,0.0,AVG,Rahul Rao,Resigned,Single,33,5,42.0,Fast learner
50667,Amit Reddy,AMIT.REDDY69@COMPANY.COM,9339225691,Female,1967-03-30,37,Sales,Financial Analyst  ,Intern,2025-11-26 00:00:00,Mysuru,Diploma,6.0,590761,118152.2,Needs Improvement,Sneha Patel,On Leave,Married,35,5,5.0,
50637,Akash Nair,akash.nair49@company.com,9216886182,Female,1968-10-14,48,Customer Support,Software Engineer,Part Time,2023-06-06 00:00:00, Noida,Bachelor degree,17.7,,161962.24,Good,Priya Sharma,Active,Single,0,5,40.0,
51181,Kavya Mehta,kavya.mehta68@company.com,9612982724, FEMALE ,1982-08-17,35 years,HR,Data Analyst,Part Time,2020-03-28 00:00:00,Kolkata,Diploma,15.5,1684461,168446.1,poor,Rahul Rao,Resigned,Single,25,3,30.0,Fast learner
50248,Rohit Kumar,,9996566696, Male ,1980-07-14,34,Finance,Marketing Analyst,Full Time,2023-05-20 00:00:00,Pune,Master's,8.8,1238405,123840.5,Average,Priya Sharma,On Leave, Divorced,28,6,45.0,Needs training
51100,Meera Rao,meera.rao25@company.com,9179479340,,2005-06-20,24,Marketing,Marketing Analyst,Full Time,2020-07-18 00:00:00,Pune,PhD,2.2,1219803,97584.24,Average,Sneha Patel,active,divorced,18,2,19.0,Good performer
51176,mEERA dAS,meera.das55@company.com,9431881165,Female,1969-08-29,18, Procurement ,Financial Analyst,Full Time,2019-01-22 00:00:00,Noida,mASTER'S,0.9,1682755,₹0,NEEDS IMPROVEMENT,Rahul Rao,On Leave,Married,22,2,10.0,Good performer
50423,Nikhil Nair,nikhil.nair62@company.com,9826491211,Other,1991-10-04,57,Sales,Sales Executive,Full Time,,Chennai,Diploma,17.9,2055965,308394.75,Excellent,Priya Sharma,aCTIVE,Single,24,1,30.0,Needs training
51101,meera mehta,meera.mehta85@company.com,9999756728,Other,2006-01-09,25,Marketing,Marketing Analyst,Part Time,2022-02-03 00:00:00,Noida,Diploma,0.9,1741112,0.0,Needs Improvement,Sneha Patel,Active,Married,28,3,16.0,
50196,Arjun Reddy,arjun.reddy77@company.com,9341559736,Male,1982-05-20,35 years,IT,Software Engineer,Contract,2021-11-03 00:00:00,Kolkata,Master's,0.1,2153955,215395.5,Good,Priya Sharma,Resigned,Married,20,5,150,
50994,Neha Patel,neha.patel92@company.com,9458642547,Male,1966-12-14,56,Marketing,Software Engineer,Intern,2024-09-09 00:00:00,Kolkata,Master's,16.3,1569700,313940.0,Needs Improvement  ,aNIL kUMAR,Inactive,MARRIED,33,3,3.0,
51015,Meera Joshi,meera.joshi11@company.com,9882083176,Female,2001-12-23,32,Customer Support, Software Engineer ,Intern,2023-06-15 00:00:00,Delhi,Bachelor's,9.4,1510765,151076.5,Average,Priya Sharma,Resigned,Married,18,1,28.0,Needs training
50779,Arjun Reddy,arjun.reddy56@company.com,9130493687,Female,1992-02-06,43,Customer Support,Sales Executive,,2023-10-03 00:00:00,Noida,Master's,17.6,"₹703,426",105513.9,Average,Priya Sharma,Resigned,Divorced,17,4,31.0,Good performer
50179,Sanjay Nair,,98765ABCDE,Other,1979-07-20,34,IT, Financial Analyst,Contract,2019-01-13 00:00:00,Hyderabad,Bachelor's,5 years,899522,44976.1,Excellent,Anil Kumar,ON LEAVE,Divorced,6,2,37.0,Needs training
50372,Rohit Rao,rohit.rao75@company.com,9573113789, MALE ,1991-03-03,46,IT,HR Executive,Full Time,2020-09-02 00:00:00, Kolkata ,Diploma,16.6,1098189,164728.35,Good,Vikram Singh,Active,single,18,4,8.0,
50835,Meera Joshi,meera.joshi76@company.com,9360052095,Male,1997-06-10,34,Marketing,marketing analyst,Part Time,2019-11-18 00:00:00,Mumbai, Master's ,4.0,2057952,205795.2, Needs Improvement ,Anil Kumar,Resigned,divorced,,3,27.0,Needs training
50143,Vivek Nair,vivek.nair90@company.com,9448151541,Male,1970-06-16,21,Operations,Software Engineer,Part Time,2025-11-09 00:00:00,Mumbai,Bachelor's,45,2018270,0.0,Needs Improvement,Vikram Singh,Resigned,Divorced,8,five,40.0,
50336,Akash Patel  ,akash.patel37@company.com,9759613701,Male,1999-09-18,28,Procurement,Financial Analyst,Full Time,2026-03-03 00:00:00,Chennai,Master's,0.8,697978,-5000,average,Anil Kumar,On Leave,Single,29,2,,Good performer
50840,Sneha Sharma,sneha.sharma24@company.com,9893031729,Male,1968-08-04,18,Finance,Software Engineer,Contract,2023-11-06 00:00:00,Delhi,PhD,3.3,822824,82282.4,Average,Meera Nair,Resigned,Divorced,20,2,15.0,Fast learner
50234, Meera Mehta,meera.mehta88@company.com,9818700074,Male,1967-10-29,64,marketing,Business Analyst,Contract,2023-07-10 00:00:00,Gurugram,PhD,9.6,1643862,,Excellent,Rahul Rao,On Leave,Divorced,26,1,22.0,Fast learner
50062,Amit Patel, amit.patel10@company.com ,9485912833,Female,1973-09-03,150,Sales,Software Engineer,Full Time,2024-03-25 00:00:00,Chennai,Master's,3.5,1049776,83982.08,Excellent,Rahul Rao,Active,Divorced,4,2,29.0,
50206,Rahul Reddy,rahul.reddy41@company.com,9114198849,Male,2000-01-17,49,Marketing,Data Analyst,Part time,2019-04-08 00:00:00,Noida,PhD,,1583173,316634.6,Excellent,Anil Kumar,On Leave,Married,19,2,21.0,Needs training
50853,Shreya Nair,shreya.nair70@company.com,9366220868,OTHER,1973-10-29,28,Sales,Business Analyst,Contract,2022-03-10 00:00:00,Kolkata,Bachelor's,2.1,2164130,324619.5,Average,Sneha Patel,Active,Divorced,26,3,32.0,Good performer
50037,Nikhil Joshi,nikhil.joshi90@company.com,98194 29878,Other,1993-05-25,38,IT,Marketing Analyst,,2025-08-26 00:00:00,Noida,Diploma,9.8,341156,51173.4,Excellent,Rahul Rao,On Leave,Single,5,5,2.0,
50205,Rohit Gowda,rohit.gowda86@company.com,12345,Male,2003-03-07,37,Sales,Account Executive,Contract,2021-12-11 00:00:00,Chennai,Bachelor's,12.7,281080,56216.0,Needs  Improvement,rahul rao,Active,Single,12,5,31.0,
50974,Shreya Sharma, shreya.sharma57@company.com,9451075699,Female,1983-12-25,58,fINANCE,Financial Analyst,Full Time,2025-02-20 00:00:00,Bengaluru,Master's,2.7,1738539,0.0,Average, Rahul Rao,Active,Divorced,19,5,-5,
50984, Priya Sharma, priya.sharma4@company.com ,9501291672,Male,1972-04-11,58,hr,Marketing Analyst,Full Time,2026-08-29 00:00:00,Kolkata,Diploma,4.6,800023,40001.15,good,Sneha Patel,Inactive,Single,22,,42.0,
50644,dIVYA sHARMA,divya.sharma67@company.com,9856606255,Other,1989-02-10,53,it,Support Specialist, Intern,2019-04-21 00:00:00,Mumbai,Master's,5 years,1723413,0.0,Excellent,Meera Nair,resigned,Single,12,5,25.0,Needs training
50033,Pooja Das, pooja.das70@company.com,9131148876,Female,1992-12-08,32,Operations,Business Analyst,Full Time,2024-06-28 00:00:00,Noida,PhD,2.8,,172272.0,Good,Meera Nair,Active,Married,0,1,6.0,Needs training
50098,Shreya Patel,,996-146-8388,Male,2008-08-06,22,Operations,,Full Time,2019-01-04 00:00:00,Chennai,Bachelor's,10.0,473816,23690.8,Needs Improvement,Vikram Singh  ,Active,Divorced,21,5,26.0,Good performer
50465,Divya Nair, divya.nair92@company.com ,9313332917,Male,2001-04-09,35,Finance,Business Analyst,Intern,2024-08-11 00:00:00,Kolkata,PhD  ,9.1,662274,132454.8,Average,,Inactive,single,24,2,7.0,
50896,Priya Joshi,priya.joshi16@company.com,9349325556, Male,1975-08-06,56,Operations,Software  Engineer,Intern,2019-01-14 00:00:00,GURUGRAM,PhD,2.9,271904,40785.6,Excellent,Priya Sharma, ,Married,26,2,32.0,Good performer
50421,Nikhil Mehta,nikhil.mehta22@company.com,9823856166, Female,1969-11-29,23,Procurement,Data Analyst,Intern,2022-10-15 00:00:00,chennai,MASTER'S,10.9,1641849,328369.8,Average,Vikram Singh,Active,married,21,0,36.0,Needs training
50025,Pooja Rao,pooja.rao35@company.com,9577223641,Female,1979-10-04,27, IT,HR Executive,Contract,2020-04-27 00:00:00,Delhi,Bachelor's,4.8,911161,136674.15,needs improvement,Meera Nair,Resigned,Married,1,5,45.0,Needs training
50493,Ananya Das,ananya.das96@company.com,9880297897,Other,1973-03-11,43,Customer Support,Marketing Analyst,FULL TIME,2020-09-15 00:00:00,Hyderabad,Diploma,13.7,"537,063",42965.04,Needs Improvement,Anil Kumar,Inactive,Married,13,5,24.0,
50642,Kiran Rao,kiran.rao81@company.com,9181388604,,1976-09-08,19,HR,Sales Executive,Part Time,2021-10-13 00:00:00,Gurugram,Diploma,7.0,545323,54532.3,Needs Improvement,Rahul Rao,Active,Single,9,2,6.0,
51051,Sneha Sharma,sneha.sharma10@company.com,9883846248,fEMALE,1971-05-26,56,Finance,Support Specialist,Intern,2022-01-18 00:00:00,Mysuru,Master's,1.1,1775665,355133.0,Needs Improvement,Anil Kumar,Inactive,Married,24,2,25.0,
51088,Nikhil Das,nikhil.das37@company.com,9959074865,Male,1969-11-09,35,Procurement, Sales Executive,Full Time,2019-04-17 00:00:00,Chennai,,15.7,1168817,93505.36,Good,Priya Sharma,Active,Divorced,10,1,14.0,
50410,Kavya Rao,kavya.rao97@company.com,9753813781,Female,1975-02-17,65,Operations,Support Specialist,Full Time,2024-10-08 00:00:00,Pune,PhD,2.3,1877817,,Average,Anil Kumar,On Leave,Divorced,33,4,45.0,Needs training
50983,Priya Nair,priya.nair74@company.com,9584748205,Female,1988-08-03,35 years,fINANCE,sALES eXECUTIVE,Full Time,2022-01-21 00:00:00,Bengaluru,Bachelor's,2.4,1615172,129213.76,GOOD,Sneha Patel,Active,Married,13,3,17.0,Good performer
50879,Sanjay Patel,sanjay.patel11@company.com,9769633438,Female,1989-05-24,54,Customer Support,Business Analyst,Full Time,2023-08-17 00:00:00,Chennai,Diploma,6.3,"₹1,756,498",87824.9,Excellent,Anil Kumar,Resigned,Single,29,1,37.0,
50834,Isha Rao,isha.rao63@company.com,9421039980,Female,1985-11-26,24,Marketing,hr eXECUTIVE,Full Time,2019-08-20 00:00:00,Hyderabad,Diploma,5.1,916477,0.0,good,vIKRAM sINGH,Inactive,Married,26,1,23.0,
51033,Akash Reddy,akash.reddy60@company.com,992-321-2226,Other,1974-03-08,54,PROCUREMENT,Data Analyst,Part Time,2022-12-12 00:00:00,Noida,PhD,10.2,882119,88211.9,Average,Meera Nair  ,On Leave,MARRIED,25,2,5.0,Good performer
50022,Amit Kumar,amit.kumar21@company.com,9130513669,Male,1979-02-12,50,Sales,Software Engineer,full time,2025-01-17 00:00:00,pune,Diploma,3.9,543553,27177.65,GOOD,Priya Sharma, ,Married,31,1,4.0,
