Employee_ID,Employee_Name,Email,Phone,Gender,Date_of_Birth,Age,Department,Job_Title,Employment_Type,Joining_Date,Location,Education,Experience_Years,Annual_Salary,Bonus,Performance_Rating,Manager,Employee_Status,Marital_Status,Leave_Days,Job_Satisfaction,Overtime_Hours,Notes
51147,Isha Singh,isha.singh52@company.com,9561768805,Other,1993-12-02,51.0,Marketing,Financial Analyst,Full Time,2024-08-31,Kolkata,Bachelor's,9.2,1680940.0,84047.0,Average,Meera Nair,RESIGN,Divorced,4.0,4.0,34.0,Good performer
50166,Nikhil Sharma,nikhil.sharma50@company.com,9389524607,Female,1986-10-15,47.0,HR,Marketing Analyst,Contract,2019-11-20,Pune,Master's,13.2,1465231.0,293046.2,Excellent,Rahul Rao,On Leave,Single,0.0,2.0,21.0,Needs training
51016,Isha Rao,isha.rao94@company.com,9992536008,Other,1973-09-26,31.0,Finance,Account Executive,Intern,2023-08-08,Bengaluru,Master's,0.9,435583.0,0.0,Good,Rahul Rao,On Leave,Single,9.0,5.0,35.0,Good performer
50492,Arjun Singh,arjun.singh52@company.com,9987647798,Female,1974-01-17,24.0,HR,Account Executive,Full Time,2025-06-09,Hyderabad,Bachelor's,1.1,1376930.0,275386.0,Excellent,Rahul Rao,Resigned,Divorced,2.0,1.0,21.0,Good performer
50639,Sanjay Gowda,sanjay.gowda38@company.com,9454150700,Female,2000-12-29,65.0,HR,HR Executive,Contract,2023-11-03,Mysuru,Diploma,12.6,1563674.0,78183.7,Needs Improvement,Priya Sharma,Active,Married,26.0,3.0,32.0,Fast learner
50662,Akash Singh,akash.singh85@company.com,9806072744,Male,1974-01-13,48.0,HR,Support Specialist,Full Time,2024-06-24,Hyderabad,PhD,7.0,799154.0,79915.4,Good,Rahul Rao,Inactive,Divorced,16.0,2.0,27.0,Good performer
51119,Pooja Gowda,pooja.gowda39@company.com,9767455504,Male,1987-07-14,30.0,Procurement,Software Engineer,Part Time,2023-05-02,Kolkata,PhD,13.3,1284210.0,192631.5,Poor,Meera Nair,Resigned,Married,2.0,3.0,31.0,Good performer
50454,Arjun Rao,arjun.rao73@company.com,9158579464,Female,1995-02-13,18.0,Finance,Sales Executive,Intern,2024-11-26,Delhi,Diploma,11.9,867023.0,43351.15,Average,Sneha Patel,Resigned,Married,33.0,3.0,4.0,Needs training
50546,Vivek Nair,vivek.nair23@company.com,9199421194,Male,1984-12-14,36.0,Operations,Financial Analyst,Intern,2023-07-03,Gurugram,Master's,11.3,750160.0,150032.0,Good,Meera Nair,Inactive,Married,35.0,1.0,32.0,Needs training
50719,Manish Singh,,,Female,1989-03-01,58.0,Procurement,Data Analyst,Intern,2022-03-15,Kolkata,PhD,6.5,644439.0,96665.85,Good,Meera Nair,Inactive,Single,4.0,5.0,32.0,Good performer
50913,Akash Mehta,akash.mehta89@company.com,9230853494,Male,1982-04-26,41.0,Operations,Business Analyst,Part Time,2020-03-08,Hyderabad,Diploma,9.2,966238.0,48311.9,Average,Rahul Rao,RESIGN,Married,12.0,5.0,39.0,Good performer
50499,Pooja Verma,pooja.verma81@company.com,9190582936,Female,2000-08-13,49.0,Sales,Support Specialist,Full Time,2022-10-31,Mysuru,Bachelor's,15.4,1759217.0,90398.0,Excellent,Anil Kumar,Resigned,Divorced,31.0,3.0,13.0,Fast learner
50997,Amit Nair,amit.nair94@company.com,9348338133,Female,1998-08-26,26.0,Customer Support,Software Engineer,Full Time,2022-05-14,Pune,Bachelor's,11.9,1911607.0,0.0,Needs Improvement,Meera Nair,On Leave,Single,20.0,1.0,16.0,Good performer
50584,Sanjay Verma,,9362648869,Male,1991-06-19,40.0,Sales,Financial Analyst,Intern,2024-03-27,Kolkata,Master's,5.7,491966.0,0.0,Excellent,Priya Sharma,Inactive,Married,17.0,1.0,31.0,Good performer
51010,Vivek Singh,vivek.singh28@company.com,9586763146,Other,1984-03-30,29.0,Sales,Financial Analyst,Full Time,2026-06-19,Chennai,Diploma,11.8,998637.0,49931.85,Good,Vikram Singh,Active,Divorced,6.0,5.0,24.0,Good performer
50061,Vivek Nair,vivek.nair82@company.com,9782859856,Male,2001-11-04,18.0,IT,Marketing Analyst,Part Time,2024-05-11,Kolkata,Master's,4.9,1165034.0,233006.8,Average,Vikram Singh,Inactive,Single,20.0,2.0,44.0,Good performer
50456,Akash Verma,akash.verma2@company.com,9284330171,Male,1968-07-30,30.0,Marketing,Marketing Analyst,Contract,2026-07-08,Hyderabad,Diploma,10.7,828150.0,0.0,Excellent,Sneha Patel,Inactive,Married,14.0,2.0,3.0,Good performer
51092,Amit Mehta,amit.mehta11@company.com,9599643463,Female,1980-10-17,47.0,Customer Support,Software Engineer,Contract,2026-04-21,Kolkata,Bachelor's,9.6,660102.0,52808.16,Average,Rahul Rao,Resigned,Married,2.0,3.0,6.0,Fast learner
50746,Ananya Sharma,ananya.sharma46@company.com,9550296865,Other,1997-06-23,51.0,Operations,HR Executive,Full Time,2025-01-05,Hyderabad,Bachelor's,3.5,1392000.0,69600.0,Excellent,Sneha Patel,Resigned,Divorced,5.0,1.0,4.0,Good performer
51049,Kiran Reddy,kiran.reddy63@company.com,9334294931,Female,1991-11-14,61.0,Marketing,Sales Executive,Full Time,2021-09-17,Mumbai,Bachelor's,10.5,819960.0,40998.0,Average,Priya Sharma,Inactive,Single,21.0,3.0,13.0,Good performer
50659,Sanjay Nair,sanjay.nair73@company.com,9310865318,Male,1980-02-26,33.0,Finance,HR Executive,Full Time,2019-01-04,Gurugram,PhD,1.7,1365700.0,204855.0,Needs Improvement,Priya Sharma,Resigned,Married,24.0,1.0,41.0,Good performer
50207,Arjun Das,arjun.das53@company.com,9760396825,Female,2004-12-22,25.0,Customer Support,Business Analyst,Part Time,2026-06-02,Noida,Bachelor's,13.8,1873122.0,280968.3,Good,Vikram Singh,Resigned,Married,35.0,5.0,9.0,Good performer
50077,Sneha Kumar,sneha.kumar77@company.com,9743232251,Male,2001-06-15,36.0,Procurement,Sales Executive,Intern,2025-07-19,Noida,Diploma,5.7,2043769.0,306565.35,Average,Anil Kumar,Resigned,Married,14.0,3.0,6.0,Good performer
50651,Rahul Joshi,rahul.joshi30@company.com,9876198883,Other,1974-11-16,21.0,HR,Support Specialist,Full Time,2023-07-01,Gurugram,Master's,11.8,1768464.0,176846.4,Good,Meera Nair,Active,Married,25.0,4.0,4.0,Fast learner
50438,Sneha Joshi,sneha.joshi63@company.com,9116840030,Female,2004-12-04,41.0,Procurement,HR Executive,Intern,2023-09-01,Mumbai,Diploma,4.3,1022503.0,153375.45,Needs Improvement,Vikram Singh,Resigned,Married,6.0,3.0,21.0,Good performer
50158,Isha Kumar,isha.kumar87@company.com,9180792782,Male,1997-10-02,24.0,Procurement,Business Analyst,Contract,2025-10-25,Noida,Bachelor's,16.2,1045301.0,83624.08,Good,Rahul Rao,Active,Divorced,32.0,3.0,21.0,Good performer
50084,Shreya Reddy,shreya.reddy72@company.com,9803726204,Female,1966-08-03,52.0,Sales,Marketing Analyst,Full Time,2025-09-01,Chennai,Master's,1.9,2054342.0,0.0,Excellent,Priya Sharma,Active,Single,11.0,3.0,0.0,Fast learner
50556,Priya Singh,priya.singh46@company.com,9440516161,Male,1972-05-02,58.0,IT,Software Engineer,Full Time,2024-07-06,Delhi,Master's,16.9,758935.0,75893.5,Needs Improvement,Anil Kumar,On Leave,Divorced,12.0,4.0,21.0,Good performer
50264,Akash Reddy,akash.reddy85@company.com,,Other,1991-03-23,50.0,Operations,Financial Analyst,Intern,2025-02-28,Noida,Bachelor's,8.9,1605824.0,160582.4,Good,Anil Kumar,Active,Single,22.0,2.0,37.0,Good performer
51108,Priya Mehta,priya.mehta30@company.com,9397108437,Female,2005-06-30,49.0,Sales,Software Engineer,Part Time,2021-09-15,Kolkata,Bachelor's,17.1,959365.0,47968.25,Needs Improvement,Anil Kumar,Resigned,Single,16.0,4.0,6.0,Needs training
50532,Rohit Sharma,rohit.sharma77@company.com,9141596845,Other,1974-01-09,30.0,HR,Data Analyst,Full Time,2024-11-02,Delhi,Master's,0.5,1250110.0,0.0,Good,Sneha Patel,Inactive,Divorced,32.0,1.0,8.0,Good performer
50324,Vivek Rao,vivek.rao23@company.com,9954234443,Female,1975-06-29,26.0,Procurement,HR Executive,Contract,2025-05-05,Delhi,Bachelor's,6.9,1609426.0,80471.3,Needs Improvement,Vikram Singh,Inactive,Married,34.0,2.0,45.0,Good performer
50720,Neha Patel,neha.patel42@company.com,9142252297,Other,1998-08-23,43.0,IT,Business Analyst,Contract,2021-01-19,Kolkata,PhD,12.2,1628830.0,81441.5,Needs Improvement,Priya Sharma,On Leave,Single,27.0,5.0,40.0,Good performer
50116,Meera Patel,meera.patel29@company.com,9154764071,Female,2008-08-11,58.0,Sales,Support Specialist,Full Time,2026-01-25,Chennai,Master's,5.9,1311581.0,104926.48,Average,Sneha Patel,Inactive,Divorced,10.0,2.0,17.0,Good performer
50307,Manish Mehta,manish.mehta97@company.com,9277032537,Female,2005-12-11,28.0,Procurement,Marketing Analyst,Contract,2021-05-11,Mumbai,Diploma,9.5,1164070.5,0.0,Average,Vikram Singh,Resigned,Single,12.0,3.0,39.0,Good performer
51106,Sanjay Sharma,sanjay.sharma98@company.com,9969653596,Other,1978-01-24,54.0,Marketing,Software Engineer,Full Time,2021-09-10,Mysuru,Master's,4.0,1146164.0,114616.4,Good,Meera Nair,Inactive,Single,6.0,3.0,12.0,Good performer
50278,Manish Singh,manish.singh34@company.com,9939877277,Female,1999-05-04,26.0,HR,Support Specialist,Contract,2019-09-20,Kolkata,PhD,7.3,934184.0,74734.72,Excellent,Meera Nair,On Leave,Single,13.0,4.0,12.0,Good performer
50784,Rahul Verma,rahul.verma16@company.com,9269306090,Female,1968-07-15,43.0,Marketing,Account Executive,Contract,2022-09-29,Chennai,PhD,4.9,1164070.5,90398.0,Good,Rahul Rao,On Leave,Single,17.0,5.0,36.0,Good performer
50953,Isha Joshi,isha.joshi6@company.com,9765804414,Other,1999-10-18,46.0,Marketing,HR Executive,Full Time,2020-08-07,Kolkata,Master's,4.2,772601.0,154520.2,Needs Improvement,Anil Kumar,On Leave,Divorced,33.0,5.0,29.0,Good performer
51193,Akash Gowda,akash.gowda43@company.com,9609378920,Male,1978-09-14,55.0,Procurement,Support Specialist,Intern,2021-04-04,Pune,Master's,6.6,2068424.0,103421.2,Good,Priya Sharma,Inactive,Single,4.0,3.0,29.0,Good performer
50842,Arjun Nair,arjun.nair61@company.com,9837313022,Female,1999-09-24,63.0,Procurement,Operations Executive,Part Time,2025-11-02,Hyderabad,Bachelor's,2.1,1448007.0,289601.4,Average,Meera Nair,Active,Married,17.0,1.0,39.0,Good performer
50677,Amit Singh,amit.singh14@company.com,9239324786,Female,2003-02-24,24.0,IT,Software Engineer,Part Time,2023-02-05,Hyderabad,Diploma,17.6,1297509.0,103800.72,Excellent,Meera Nair,On Leave,Divorced,8.0,3.0,26.0,Needs training
50201,Amit Patel,akash.kumar4@company.com,9549061064,Other,1980-08-17,52.0,Customer Support,HR Executive,Full Time,2020-06-15,Hyderabad,PhD,5.3,10000000.0,117394.65,Average,Rahul Rao,Inactive,Divorced,5.0,1.0,23.0,Good performer
50431,Shreya Kumar,shreya.kumar93@company.com,9255598745,Male,1980-07-02,55.0,Procurement,Software Engineer,Full Time,2026-01-01,Gurugram,Bachelor's,17.4,1734588.0,86729.4,Needs Improvement,Anil Kumar,Active,Single,23.0,2.0,15.0,Good performer
50511,Rahul Nair,rahul.nair65@company.com,9392684295,Other,1989-08-11,62.0,IT,Software Engineer,Contract,2019-12-14,Pune,Bachelor's,0.0,1898280.0,284742.0,Excellent,Meera Nair,Inactive,Single,19.0,2.0,32.0,Needs training
50793,Priya Mehta,priya.mehta20@company.com,9849553611,Other,1978-12-22,41.0,Customer Support,Sales Executive,Part Time,2021-11-08,Pune,Master's,1.4,1188437.0,0.0,Average,Vikram Singh,On Leave,Married,14.0,5.0,7.0,Needs training
50195,Amit Patel,vivek.patel67@company.com,,Male,1979-12-01,64.0,Marketing,Account Executive,Full Time,2024-10-25,Kolkata,Master's,12.2,1968380.0,393676.0,Needs Improvement,Anil Kumar,Active,Married,8.0,5.0,45.0,Needs training
50056,Ananya Rao,,9892913727,Female,1988-08-27,31.0,Procurement,Financial Analyst,Contract,2024-02-28,Gurugram,Diploma,17.1,848461.0,67876.88,Average,Vikram Singh,Inactive,Single,12.0,5.0,38.0,Good performer
50185,Pooja Sharma,pooja.sharma29@company.com,,Male,1972-07-25,22.0,Marketing,Data Analyst,Contract,2019-12-18,Chennai,Diploma,13.6,2096418.0,419283.6,Needs Improvement,Anil Kumar,Active,Married,18.0,4.0,13.0,Good performer
51025,Amit Patel,amit.patel12@company.com,9547838427,Other,1973-10-13,65.0,HR,Account Executive,Contract,2019-05-21,Hyderabad,PhD,3.4,1361069.0,-5000.0,Needs Improvement,Priya Sharma,Resigned,Divorced,17.0,4.0,21.0,Needs training
50483,Manish Reddy,manish.reddy46@company.com,9527239096,Male,1969-08-20,34.0,Sales,Sales Executive,Full Time,2019-12-08,Mysuru,Master's,11.4,1682484.0,84124.2,Good,Rahul Rao,Inactive,Married,3.0,2.0,13.0,Fast learner
50873,Ananya Rao,ananya.rao25@company.com,9468749094,Female,1968-07-05,55.0,Procurement,Software Engineer,Intern,2019-07-16,Mysuru,Master's,15.8,1221794.0,183269.1,Excellent,Meera Nair,Resigned,Divorced,5.0,2.0,36.0,Good performer
50295,Manish Gowda,manish.gowda20@company.com,9463763084,Male,1992-05-22,56.0,HR,HR Executive,Part Time,2023-12-07,Delhi,Diploma,50.0,536062.0,80409.3,Good,Priya Sharma,Active,Married,5.0,4.0,11.0,Good performer
51190,Shreya Verma,shreya.verma51@company.com,9906682929,Female,1999-02-10,64.0,Marketing,Software Engineer,Contract,2022-07-08,Bengaluru,PhD,15.5,1832392.0,91619.6,Good,Rahul Rao,Inactive,Single,18.0,3.0,1.0,Good performer
50261,Amit Patel,amit.patel52@company.com,9630214228,Male,1988-04-16,54.0,Sales,Sales Executive,Full Time,2024-10-28,Kolkata,PhD,14.2,2157157.0,431431.4,Good,Anil Kumar,On Leave,Single,11.0,1.0,14.0,Good performer
50444,Amit Rao,amit.rao52@company.com,9508483848,Female,1986-05-22,52.0,Marketing,Account Executive,Part Time,2019-05-31,Mysuru,PhD,6.7,476871.0,47687.1,Needs Improvement,Rahul Rao,Resigned,Single,25.0,1.0,10.0,Good performer
50844,Kiran Patel,kiran.patel70@company.com,9844512670,Female,1981-08-19,18.0,Finance,Software Engineer,Full Time,2024-05-26,Hyderabad,Bachelor's,9.2,891214.0,89121.4,Needs Improvement,Priya Sharma,Inactive,Single,17.0,3.0,20.0,Good performer
50286,Kiran Singh,kiran.singh46@company.com,9552566167,Female,1997-01-08,26.0,HR,Software Engineer,Part Time,2024-07-29,Delhi,Diploma,0.7,683412.0,68341.2,Needs Improvement,Meera Nair,On Leave,Married,9.0,2.0,7.0,Needs training
50583,Akash Reddy,akash.reddy87@company.com,9737694903,Other,1984-04-17,32.0,Finance,Operations Executive,Contract,2026-04-26,Mumbai,Master's,14.3,2109188.0,168735.04,Excellent,Sneha Patel,On Leave,Divorced,30.0,5.0,40.0,Good performer
50982,Amit Patel,priya.nair90@company.com,9645735702,Other,1999-06-22,34.0,Operations,Data Analyst,Intern,2019-03-13,Mumbai,Master's,2.3,1132420.0,90593.6,Good,Sneha Patel,Active,Divorced,29.0,3.0,21.0,Good performer
51198,Vivek Mehta,vivek.mehta3@company.com,9879692345,Female,1972-09-30,41.0,Finance,HR Executive,Full Time,2019-10-07,Chennai,Master's,3.0,1570730.0,235609.5,Good,Meera Nair,Resigned,Married,13.0,2.0,2.0,Needs training
50310,Ananya Rao,ananya.rao40@company.com,9223026346,Male,1993-08-16,18.0,IT,Software Engineer,Part Time,2021-12-24,Mumbai,Master's,17.4,1033243.0,154986.45,Needs Improvement,Vikram Singh,Resigned,Divorced,25.0,5.0,35.0,Good performer
50586,Rahul Mehta,rahul.mehta13@company.com,9332896316,Male,1975-08-30,64.0,Customer Support,Data Analyst,Part Time,2021-12-30,Bengaluru,Bachelor's,1.9,1474958.0,221243.7,Excellent,Sneha Patel,Active,Single,17.0,4.0,22.0,Fast learner
50508,Akash Das,akash.das91@company.com,9119930853,Male,2001-10-28,35.0,Customer Support,HR Executive,Intern,2025-05-29,Mysuru,PhD,17.5,1959250.0,0.0,Excellent,Meera Nair,Inactive,Divorced,22.0,5.0,7.0,Good performer
51163,Pooja Singh,pooja.singh94@company.com,9149415140,Female,1999-02-22,37.0,Procurement,Software Engineer,Intern,2023-03-14,Mysuru,Diploma,14.7,732808.0,0.0,Average,Sneha Patel,On Leave,Married,33.0,4.0,22.0,Good performer
50038,Manish Gowda,manish.gowda83@company.com,9959197729,Female,1990-04-26,47.0,HR,Business Analyst,Full Time,2020-03-21,Delhi,Diploma,2.4,1049991.0,0.0,Needs Improvement,Anil Kumar,Inactive,Divorced,16.0,3.0,2.0,Good performer
51097,Kavya Kumar,kavya.kumar65@company.com,9696407717,Male,1984-06-30,40.0,Sales,HR Executive,Full Time,2019-08-29,Kolkata,Master's,6.1,1491183.0,298236.6,Needs Improvement,Rahul Rao,Inactive,Divorced,25.0,5.0,33.0,Good performer
50322,Pooja Kumar,pooja.kumar40@company.com,9972058303,Female,1995-11-20,41.0,Finance,Account Executive,Intern,2019-12-01,Mysuru,Diploma,11.5,1164070.5,54114.2,Needs Improvement,Priya Sharma,Active,Married,13.0,3.0,16.0,Needs training
50283,Arjun Sharma,arjun.sharma38@company.com,9220176664,Male,1989-06-03,49.0,Procurement,HR Executive,Full Time,2021-03-21,Noida,Master's,14.3,304259.0,30425.9,Needs Improvement,Anil Kumar,On Leave,Married,25.0,2.0,16.0,Good performer
50015,Nikhil Rao,,9867910823,Female,2007-06-26,19.0,IT,Software Engineer,Contract,2022-12-30,Mumbai,Diploma,13.8,360860.0,28868.8,Excellent,Vikram Singh,On Leave,Single,35.0,1.0,21.0,Fast learner
50368,Arjun Joshi,arjun.joshi15@company.com,9497764351,Male,1987-12-02,41.0,Sales,Software Engineer,Full Time,2026-03-29,Pune,Master's,5.3,1998700.0,99935.0,Average,Priya Sharma,Active,Single,35.0,4.0,18.0,Good performer
50920,Amit Gowda,amit.gowda4@company.com,9731957618,Male,2007-03-28,56.0,Customer Support,Financial Analyst,Intern,2026-06-19,Mysuru,Master's,15.1,376795.0,56519.25,Good,Anil Kumar,Inactive,Single,21.0,1.0,20.0,Good performer
51062,Rohit Singh,rohit.singh34@company.com,9660668651,Male,1974-01-17,20.0,Operations,Data Analyst,Full Time,2023-06-28,Noida,Bachelor's,5.6,1683013.0,0.0,Excellent,Meera Nair,On Leave,Divorced,12.0,2.0,18.0,Good performer
51159,Rohit Rao,rohit.rao26@company.com,9590148787,Male,2004-10-10,22.0,Customer Support,Software Engineer,Contract,2024-01-01,Kolkata,PhD,9.6,1776548.0,142123.84,Excellent,Meera Nair,Resigned,Divorced,18.0,2.0,30.0,Good performer
51046,Kiran Patel,kiran.patel33@company.com,9950945727,Female,1975-01-19,47.0,Finance,HR Executive,Contract,2024-05-15,Mysuru,Bachelor's,1.1,1273317.0,63665.85,Good,Rahul Rao,Resigned,Married,13.0,3.0,21.0,Good performer
50968,Amit Reddy,,9351050438,Female,2002-04-04,47.0,HR,Data Analyst,Full Time,2020-11-18,Mysuru,Diploma,6.5,1273799.0,101903.92,Needs Improvement,Meera Nair,Inactive,Married,5.0,5.0,32.0,Good performer
50315,Neha Singh,neha.singh94@company.com,9934063537,Other,1972-07-25,45.0,Marketing,Software Engineer,Full Time,2026-02-13,Bengaluru,Diploma,0.8,25000000.0,69673.15,Excellent,Rahul Rao,On Leave,Single,30.0,3.0,31.0,Good performer
51164,Akash Verma,akash.verma59@company.com,9239796006,Female,1974-06-10,19.0,IT,HR Executive,Full Time,2023-08-28,Mysuru,Master's,3.8,1669538.0,133563.04,Needs Improvement,Anil Kumar,Active,Divorced,10.0,4.0,4.0,Good performer
50710,Neha Sharma,neha.sharma90@company.com,9630392193,Male,1997-03-16,57.0,HR,Business Analyst,Full Time,2025-08-13,Mysuru,PhD,10.2,1018730.0,0.0,Needs Improvement,Vikram Singh,Active,Single,14.0,4.0,18.0,Good performer
50009,Amit Sharma,amit.sharma88@company.com,9426065024,Female,1987-11-24,41.0,Marketing,Support Specialist,Intern,2024-05-03,Mysuru,Master's,2.8,927362.0,139104.3,Good,Sneha Patel,On Leave,Married,14.0,1.0,35.0,Good performer
50182,Amit Verma,amit.verma35@company.com,9573993335,Other,1980-04-20,20.0,IT,Software Engineer,Contract,2022-09-03,Hyderabad,Master's,9.7,1667830.0,83391.5,Excellent,Vikram Singh,On Leave,Single,27.0,3.0,19.0,Good performer
50361,Akash Reddy,akash.reddy84@company.com,9360521065,Other,1975-01-20,31.0,IT,Data Analyst,Full Time,2020-05-26,Mysuru,Diploma,9.8,729343.0,0.0,Average,Vikram Singh,Inactive,Married,29.0,4.0,35.0,Good performer
50223,Manish Nair,manish.nair13@company.com,9492712344,Male,1978-04-04,43.0,HR,Software Engineer,Part Time,2020-07-07,Hyderabad,Bachelor's,13.8,501496.0,90398.0,Needs Improvement,Vikram Singh,On Leave,Single,30.0,2.0,31.0,Needs training
50554,Pooja Gowda,pooja.gowda86@company.com,9379258094,Other,1966-12-01,63.0,Operations,HR Executive,Contract,2024-08-12,Delhi,Bachelor's,1.9,904152.0,45207.6,Excellent,Vikram Singh,Inactive,Married,24.0,1.0,29.0,Fast learner
50441,Rohit Sharma,rohit.sharma3@company.com,9473678550,Male,1972-08-29,38.0,Sales,HR Executive,Contract,2026-05-11,Hyderabad,Master's,12.9,1925719.0,192571.9,Excellent,Vikram Singh,Resigned,Divorced,15.0,3.0,4.0,Needs training
51076,Rohit Gowda,rohit.gowda56@company.com,9277589723,Female,1991-10-23,50.0,Finance,Business Analyst,Part Time,2023-03-11,Mysuru,Master's,5.2,1948109.0,292216.35,Needs Improvement,Rahul Rao,On Leave,Married,6.0,1.0,43.0,Fast learner
50512,Shreya Joshi,shreya.joshi73@company.com,9339613226,Male,1965-03-03,36.0,Sales,Business Analyst,Full Time,2024-05-06,Gurugram,Master's,17.0,426629.0,63994.35,Excellent,Sneha Patel,On Leave,Single,13.0,3.0,43.0,Good performer
50381,Rohit Das,rohit.das64@company.com,9200449031,Other,1995-10-19,30.0,Operations,Operations Executive,Contract,2025-08-31,Gurugram,Diploma,14.9,1121417.0,56070.85,Good,Rahul Rao,Inactive,Divorced,3.0,3.0,11.0,Good performer
50231,Kiran Patel,kiran.patel32@company.com,9608813411,Female,2004-10-22,20.0,Finance,HR Executive,Part Time,2025-02-24,Delhi,Bachelor's,16.5,1618532.0,0.0,Excellent,Sneha Patel,Resigned,Married,16.0,4.0,11.0,Good performer
50113,Pooja Rao,pooja.rao40@company.com,9988476712,Male,1972-10-04,25.0,IT,HR Executive,Part Time,2024-10-30,Pune,Bachelor's,15.9,575170.0,86275.5,Good,Vikram Singh,Inactive,Divorced,2.0,5.0,21.0,Good performer
50849,Sanjay Sharma,sanjay.sharma31@company.com,9765986960,Male,1969-01-09,50.0,Customer Support,Financial Analyst,Part Time,2023-11-05,Kolkata,PhD,15.6,1306649.0,261329.8,Excellent,Sneha Patel,Inactive,Divorced,17.0,1.0,5.0,Good performer
50778,Rohit Das,rohit.das96@company.com,9219207682,Female,1982-02-08,42.0,Operations,Data Analyst,Part Time,2022-02-04,Noida,Bachelor's,10.0,1981022.0,0.0,Excellent,Anil Kumar,Inactive,Single,10.0,3.0,20.0,Needs training
50967,Arjun Rao,arjun.rao77@company.com,9770536744,Female,1976-03-10,41.0,Human Resources,Financial Analyst,Full Time,2022-11-29,Kolkata,Diploma,0.6,899199.0,179839.8,Excellent,Meera Nair,On Leave,Divorced,31.0,3.0,2.0,Fast learner
50154,Rohit Verma,rohit.verma52@company.com,9391938936,Other,1969-08-14,65.0,Marketing,Sales Executive,Part Time,2022-10-24,Chennai,Bachelor's,8.5,1452146.0,0.0,Good,Priya Sharma,Active,Divorced,21.0,4.0,40.0,Good performer
50488,Ananya Gowda,ananya.gowda96@company.com,9669843954,Male,2008-09-30,41.0,Marketing,Operations Executive,Full Time,2024-11-26,Gurugram,Master's,10.8,1118746.0,223749.2,Average,Priya Sharma,Resigned,Single,15.0,3.0,21.0,Good performer
50814,Amit Rao,amit.rao27@company.com,9935883347,Other,2006-10-22,54.0,Procurement,Operations Executive,Part Time,2024-09-18,Bengaluru,Bachelor's,9.2,1793183.0,358636.6,Needs Improvement,Sneha Patel,Inactive,Divorced,19.0,3.0,27.0,Needs training
50965,Rahul Nair,rahul.nair96@company.com,9967586004,Male,1997-09-15,45.0,Customer Support,Financial Analyst,Contract,2019-09-13,Chennai,Bachelor's,6.2,805435.0,64434.8,Needs Improvement,Rahul Rao,On Leave,Divorced,8.0,2.0,21.0,Needs training
50613,Ananya Reddy,ananya.reddy80@company.com,9106388483,Female,1998-07-02,39.0,Marketing,Software Engineer,Full Time,2020-10-07,Gurugram,Bachelor's,16.6,565902.0,84885.3,Excellent,Rahul Rao,On Leave,Divorced,16.0,1.0,3.0,Good performer
50681,Ananya Reddy,ananya.reddy98@company.com,9613184397,Male,2002-07-24,54.0,IT,Operations Executive,Full Time,2026-02-27,Pune,Diploma,4.4,1441696.0,72084.0,Needs Improvement,Sneha Patel,Resigned,Single,31.0,4.0,10.0,Good performer
50096,Amit Patel,meera.kumar63@company.com,9415795282,Male,1992-08-16,39.0,Customer Support,Software Engineer,Full Time,2021-01-11,Mysuru,Master's,8.5,357490.0,35749.0,Needs Improvement,Priya Sharma,On Leave,Married,9.0,4.0,2.0,Good performer
50815,Rohit Patel,rohit.patel98@company.com,9990428241,Other,1977-07-10,37.0,Sales,Account Executive,Full Time,2021-07-30,Mysuru,Master's,16.6,858127.0,0.0,Excellent,Rahul Rao,On Leave,Married,32.0,1.0,21.0,Good performer
50679,Arjun Kumar,arjun.kumar99@company.com,9701761298,Male,1990-09-08,54.0,Customer Support,Operations Executive,Full Time,2024-05-21,Kolkata,PhD,17.7,1459346.0,116747.68,Average,Sneha Patel,Resigned,Divorced,28.0,2.0,2.0,Good performer
50145,Rahul Joshi,rahul.joshi67@company.com,9933863511,Male,1979-10-27,35.0,Sales,Account Executive,Part Time,2024-06-23,Mysuru,Diploma,10.0,352797.0,-5000.0,Average,Vikram Singh,Active,Single,6.0,5.0,0.0,Good performer
50385,Divya Nair,divya.nair41@company.com,9980014810,Male,2002-10-16,53.0,Operations,HR Executive,Full Time,2022-10-14,Noida,Diploma,17.3,774457.0,154891.4,Needs Improvement,Vikram Singh,Active,Married,22.0,2.0,35.0,Good performer
50671,Manish Mehta,manish.mehta34@company.com,9564547722,Female,1987-07-03,49.0,HR,Marketing Analyst,Intern,2022-08-06,Mumbai,Bachelor's,15.4,889522.0,0.0,Average,Meera Nair,Resigned,Divorced,20.0,3.0,0.0,Fast learner
50347,Kiran Verma,kiran.verma9@company.com,9776121909,Other,1968-06-08,58.0,HR,Data Analyst,Contract,2020-03-14,Kolkata,Bachelor's,1.3,1039498.0,155924.7,Good,Priya Sharma,Inactive,Married,27.0,4.0,10.0,Good performer
50332,Arjun Gowda,,9767109106,Female,2008-05-14,52.0,Procurement,Software Engineer,Full Time,2024-09-15,Noida,Bachelor's,2.5,1660721.0,332144.2,Excellent,Rahul Rao,Resigned,Single,2.0,4.0,33.0,Needs training
50707,Vivek Kumar,vivek.kumar69@company.com,9513417424,Male,1973-08-04,53.0,Procurement,HR Executive,Full Time,2022-02-19,Chennai,PhD,10.3,1414615.0,0.0,Average,Rahul Rao,Resigned,Single,33.0,5.0,42.0,Fast learner
